,pid,act,start,end,duration
2064,407,home,1080,1440,360
2065,408,home,0,375,375
2066,408,shop,375,390,15
2067,408,work,390,900,510
2068,408,shop,900,960,60
2069,408,home,960,1440,480
2070,409,home,0,405,405
2071,409,work,405,975,570
2072,409,home,975,1440,465
2073,410,home,0,390,390
2074,410,shop,390,405,15
2075,410,work,405,930,525
2076,410,home,930,1020,90
2077,410,shop,1020,1035,15
2078,410,home,1035,1440,405
2079,411,home,0,375,375
2080,411,shop,375,420,45
2081,411,work,420,975,555
2082,411,education,975,1080,105
2083,411,home,1080,1440,360
2084,412,home,0,390,390
2085,412,leisure,390,405,15
2086,412,work,405,930,525
2087,412,shop,930,960,30
2088,412,home,960,1440,480
2089,413,home,0,390,390
2090,413,shop,390,405,15
2091,413,work,405,930,525
2092,413,leisure,930,990,60
2093,413,home,990,1440,450
2094,414,home,0,390,390
2095,414,shop,390,405,15
2096,414,work,405,930,525
2097,414,leisure,930,1020,90
2098,414,home,1020,1440,420
2099,415,home,0,405,405
2100,415,work,405,975,570
2101,415,education,975,1080,105
2102,415,home,1080,1440,360
2103,416,home,0,405,405
2104,416,work,405,975,570
2105,416,leisure,975,1050,75
2106,416,home,1050,1440,390
2107,417,home,0,405,405
2108,417,shop,405,465,60
2109,417,work,465,960,495
2110,417,leisure,960,1035,75
2111,417,home,1035,1440,405
2112,418,home,0,405,405
2113,418,work,405,900,495
2114,418,shop,900,960,60
2115,418,home,960,1440,480
2116,419,home,0,390,390
2117,419,work,390,825,435
2118,419,education,825,975,150
2119,419,shop,975,990,15
2120,419,home,990,1440,450
2121,420,home,0,390,390
2122,420,work,390,810,420
2123,420,shop,810,885,75
2124,420,home,885,1080,195
2125,420,leisure,1080,1155,75
2126,420,home,1155,1440,285
2127,421,home,0,390,390
2128,421,shop,390,450,60
2129,421,work,450,915,465
2130,421,home,915,1440,525
2131,422,home,0,390,390
2132,422,shop,390,420,30
2133,422,work,420,960,540
2134,422,leisure,960,1065,105
2135,422,home,1065,1440,375
2136,423,home,0,405,405
2137,423,shop,405,465,60
2138,423,work,465,990,525
2139,423,leisure,990,1035,45
2140,423,home,1035,1440,405
2141,424,home,0,390,390
2142,424,shop,390,420,30
2143,424,work,420,990,570
2144,424,education,990,1065,75
2145,424,home,1065,1440,375
2146,425,home,0,375,375
2147,425,shop,375,405,30
2148,425,work,405,960,555
2149,425,leisure,960,1020,60
2150,425,home,1020,1440,420
2151,426,home,0,375,375
2152,426,shop,375,405,30
2153,426,work,405,825,420
2154,426,education,825,990,165
2155,426,home,990,1440,450
2156,427,home,0,375,375
2157,427,shop,375,435,60
2158,427,work,435,975,540
2159,427,education,975,1080,105
2160,427,home,1080,1440,360
2161,428,home,0,375,375
2162,428,shop,375,405,30
2163,428,work,405,945,540
2164,428,leisure,945,1005,60
2165,428,home,1005,1440,435
2166,429,home,0,405,405
2167,429,shop,405,450,45
2168,429,work,450,990,540
2169,429,education,990,1080,90
2170,429,home,1080,1440,360
2171,430,home,0,405,405
2172,430,shop,405,435,30
2173,430,work,435,960,525
2174,430,leisure,960,1020,60
2175,430,home,1020,1440,420
2176,431,home,0,375,375
2177,431,work,375,795,420
2178,431,education,795,930,135
2179,431,leisure,930,1020,90
2180,431,home,1020,1440,420
2181,432,home,0,375,375
2182,432,shop,375,420,45
2183,432,education,420,540,120
2184,432,work,540,1005,465
2185,432,leisure,1005,1095,90
2186,432,home,1095,1440,345
2187,433,home,0,375,375
2188,433,leisure,375,420,45
2189,433,work,420,945,525
2190,433,home,945,1035,90
2191,433,shop,1035,1050,15
2192,433,home,1050,1440,390
2193,434,home,0,375,375
2194,434,shop,375,405,30
2195,434,work,405,915,510
2196,434,home,915,1080,165
2197,434,shop,1080,1095,15
2198,434,home,1095,1440,345
2199,435,home,0,390,390
2200,435,shop,390,450,60
2201,435,work,450,975,525
2202,435,education,975,1080,105
2203,435,home,1080,1440,360
2204,436,home,0,375,375
2205,436,shop,375,390,15
2206,436,work,390,975,585
2207,436,education,975,1080,105
2208,436,home,1080,1440,360
2209,437,home,0,405,405
2210,437,leisure,405,435,30
2211,437,work,435,915,480
2212,437,shop,915,960,45
2213,437,home,960,1005,45
2214,437,shop,1005,1020,15
2215,437,home,1020,1440,420
2216,438,home,0,390,390
2217,438,leisure,390,420,30
2218,438,work,420,885,465
2219,438,home,885,1080,195
2220,438,shop,1080,1095,15
2221,438,home,1095,1440,345
2222,439,home,0,375,375
2223,439,work,375,1005,630
2224,439,leisure,1005,1080,75
2225,439,home,1080,1440,360
2226,440,home,0,405,405
2227,440,leisure,405,465,60
2228,440,work,465,1005,540
2229,440,education,1005,1080,75
2230,440,home,1080,1440,360
2231,441,home,0,375,375
2232,441,leisure,375,405,30
2233,441,work,405,885,480
2234,441,shop,885,960,75
2235,441,home,960,1440,480
2236,442,home,0,375,375
2237,442,work,375,990,615
2238,442,leisure,990,1065,75
2239,442,home,1065,1440,375
2240,443,home,0,375,375
2241,443,work,375,990,615
2242,443,leisure,990,1050,60
2243,443,home,1050,1440,390
2244,444,home,0,375,375
2245,444,work,375,795,420
2246,444,education,795,915,120
2247,444,leisure,915,1020,105
2248,444,home,1020,1440,420
2249,445,home,0,390,390
2250,445,leisure,390,420,30
2251,445,work,420,990,570
2252,445,leisure,990,1050,60
2253,445,home,1050,1440,390
2254,446,home,0,405,405
2255,446,shop,405,420,15
2256,446,work,420,975,555
2257,446,education,975,1080,105
2258,446,home,1080,1440,360
2259,447,home,0,375,375
2260,447,shop,375,405,30
2261,447,education,405,525,120
2262,447,work,525,1005,480
2263,447,leisure,1005,1095,90
2264,447,home,1095,1440,345
2265,448,home,0,390,390
2266,448,work,390,990,600
2267,448,leisure,990,1065,75
2268,448,home,1065,1440,375
2269,449,home,0,375,375
2270,449,leisure,375,405,30
2271,449,work,405,960,555
2272,449,home,960,1440,480
2273,450,home,0,390,390
2274,450,shop,390,435,45
2275,450,work,435,975,540
2276,450,education,975,1080,105
2277,450,home,1080,1440,360
2278,451,home,0,405,405
2279,451,work,405,975,570
2280,451,leisure,975,1065,90
2281,451,home,1065,1440,375
2282,452,home,0,390,390
2283,452,shop,390,450,60
2284,452,work,450,990,540
2285,452,education,990,1080,90
2286,452,home,1080,1440,360
2287,453,home,0,375,375
2288,453,shop,375,390,15
2289,453,work,390,810,420
2290,453,education,810,930,120
2291,453,shop,930,960,30
2292,453,home,960,1440,480
2293,454,home,0,390,390
2294,454,shop,390,450,60
2295,454,work,450,975,525
2296,454,education,975,1080,105
2297,454,home,1080,1440,360
2298,455,home,0,375,375
2299,455,work,375,795,420
2300,455,education,795,990,195
2301,455,shop,990,1005,15
2302,455,home,1005,1440,435
2303,456,home,0,375,375
2304,456,shop,375,390,15
2305,456,work,390,810,420
2306,456,education,810,975,165
2307,456,home,975,1035,60
2308,456,shop,1035,1050,15
2309,456,home,1050,1440,390
2310,457,home,0,375,375
2311,457,leisure,375,435,60
2312,457,work,435,975,540
2313,457,shop,975,990,15
2314,457,home,990,1440,450
2315,458,home,0,405,405
2316,458,work,405,930,525
2317,458,shop,930,960,30
2318,458,home,960,1185,225
2319,458,leisure,1185,1245,60
2320,458,home,1245,1440,195
2321,459,home,0,390,390
2322,459,shop,390,435,45
2323,459,work,435,975,540
2324,459,leisure,975,1050,75
2325,459,home,1050,1440,390
2326,460,home,0,405,405
2327,460,leisure,405,465,60
2328,460,work,465,990,525
2329,460,education,990,1080,90
2330,460,home,1080,1440,360
2331,461,home,0,390,390
2332,461,shop,390,450,60
2333,461,education,450,540,90
2334,461,work,540,990,450
2335,461,leisure,990,1050,60
2336,461,home,1050,1440,390
2337,462,home,0,390,390
2338,462,shop,390,435,45
2339,462,work,435,960,525
2340,462,leisure,960,1035,75
2341,462,home,1035,1440,405
2342,463,home,0,390,390
2343,463,work,390,975,585
2344,463,education,975,1080,105
2345,463,home,1080,1440,360
2346,464,home,0,375,375
2347,464,work,375,810,435
2348,464,education,810,1005,195
2349,464,home,1005,1440,435
2350,465,home,0,375,375
2351,465,shop,375,405,30
2352,465,work,405,1035,630
2353,465,education,1035,1080,45
2354,465,home,1080,1440,360
2355,466,home,0,390,390
2356,466,work,390,810,420
2357,466,education,810,1020,210
2358,466,home,1020,1440,420
2359,467,home,0,405,405
2360,467,work,405,945,540
2361,467,leisure,945,1005,60
2362,467,home,1005,1440,435
2363,468,home,0,375,375
2364,468,shop,375,390,15
2365,468,education,390,405,15
2366,468,work,405,825,420
2367,468,education,825,1050,225
2368,468,home,1050,1290,240
2369,468,leisure,1290,1335,45
2370,468,home,1335,1440,105
2371,469,home,0,390,390
2372,469,shop,390,420,30
2373,469,work,420,990,570
2374,469,education,990,1080,90
2375,469,home,1080,1440,360
2376,470,home,0,375,375
2377,470,leisure,375,435,60
2378,470,work,435,885,450
2379,470,shop,885,945,60
2380,470,home,945,1140,195
2381,470,education,1140,1155,15
2382,470,home,1155,1440,285
2383,471,home,0,375,375
2384,471,shop,375,390,15
2385,471,work,390,990,600
2386,471,education,990,1080,90
2387,471,home,1080,1440,360
2388,472,home,0,405,405
2389,472,shop,405,420,15
2390,472,work,420,945,525
2391,472,shop,945,960,15
2392,472,home,960,1140,180
2393,472,shop,1140,1155,15
2394,472,home,1155,1440,285
2395,473,home,0,375,375
2396,473,work,375,1005,630
2397,473,shop,1005,1020,15
2398,473,home,1020,1440,420
2399,474,home,0,390,390
2400,474,shop,390,405,15
2401,474,work,405,990,585
2402,474,education,990,1080,90
2403,474,home,1080,1440,360
2404,475,home,0,390,390
2405,475,leisure,390,435,45
2406,475,work,435,990,555
2407,475,education,990,1080,90
2408,475,home,1080,1440,360
2409,476,home,0,390,390
2410,476,shop,390,435,45
2411,476,work,435,975,540
2412,476,leisure,975,1050,75
2413,476,home,1050,1440,390
2414,477,home,0,390,390
2415,477,leisure,390,420,30
2416,477,work,420,975,555
2417,477,education,975,1080,105
2418,477,home,1080,1440,360
2419,478,home,0,375,375
2420,478,shop,375,390,15
2421,478,work,390,810,420
2422,478,education,810,960,150
2423,478,leisure,960,1020,60
2424,478,home,1020,1440,420
2425,479,home,0,390,390
2426,479,work,390,945,555
2427,479,leisure,945,1035,90
2428,479,home,1035,1440,405
2429,480,home,0,375,375
2430,480,work,375,795,420
2431,480,education,795,1020,225
2432,480,home,1020,1215,195
2433,480,leisure,1215,1305,90
2434,480,home,1305,1440,135
2435,481,home,0,390,390
2436,481,work,390,810,420
2437,481,education,810,975,165
2438,481,shop,975,990,15
2439,481,home,990,1440,450
2440,482,home,0,405,405
2441,482,work,405,930,525
2442,482,shop,930,960,30
2443,482,home,960,1440,480
2444,483,home,0,375,375
2445,483,work,375,810,435
2446,483,education,810,930,120
2447,483,leisure,930,1005,75
2448,483,home,1005,1065,60
2449,483,shop,1065,1080,15
2450,483,home,1080,1440,360
2451,484,home,0,375,375
2452,484,shop,375,390,15
2453,484,work,390,960,570
2454,484,shop,960,975,15
2455,484,home,975,1155,180
2456,484,leisure,1155,1200,45
2457,484,home,1200,1440,240
2458,485,home,0,375,375
2459,485,shop,375,405,30
2460,485,work,405,945,540
2461,485,shop,945,960,15
2462,485,home,960,1440,480
2463,486,home,0,375,375
2464,486,leisure,375,420,45
2465,486,work,420,1005,585
2466,486,education,1005,1080,75
2467,486,home,1080,1440,360
2468,487,home,0,375,375
2469,487,shop,375,420,45
2470,487,work,420,930,510
2471,487,leisure,930,1020,90
2472,487,home,1020,1440,420
2473,488,home,0,375,375
2474,488,shop,375,405,30
2475,488,work,405,960,555
2476,488,leisure,960,1035,75
2477,488,home,1035,1440,405
2478,489,home,0,390,390
2479,489,shop,390,420,30
2480,489,work,420,945,525
2481,489,leisure,945,1005,60
2482,489,home,1005,1440,435
2483,490,home,0,390,390
2484,490,shop,390,435,45
2485,490,work,435,975,540
2486,490,leisure,975,1050,75
2487,490,home,1050,1440,390
2488,491,home,0,390,390
2489,491,shop,390,435,45
2490,491,work,435,960,525
2491,491,leisure,960,1035,75
2492,491,home,1035,1440,405
2493,492,home,0,420,420
2494,492,leisure,420,435,15
2495,492,work,435,915,480
2496,492,leisure,915,975,60
2497,492,home,975,1155,180
2498,492,shop,1155,1170,15
2499,492,home,1170,1440,270
2500,493,home,0,375,375
2501,493,shop,375,420,45
2502,493,work,420,975,555
2503,493,education,975,1080,105
2504,493,home,1080,1260,180
2505,493,leisure,1260,1320,60
2506,493,home,1320,1440,120
2507,494,home,0,375,375
2508,494,work,375,795,420
2509,494,education,795,990,195
2510,494,home,990,1440,450
2511,495,home,0,375,375
2512,495,shop,375,435,60
2513,495,work,435,960,525
2514,495,leisure,960,1035,75
2515,495,home,1035,1440,405
2516,496,home,0,390,390
2517,496,leisure,390,435,45
2518,496,work,435,915,480
2519,496,shop,915,960,45
2520,496,home,960,1440,480
2521,497,home,0,375,375
2522,497,work,375,810,435
2523,497,education,810,990,180
2524,497,home,990,1440,450
2525,498,home,0,375,375
2526,498,work,375,1005,630
2527,498,shop,1005,1020,15
2528,498,home,1020,1200,180
2529,498,leisure,1200,1260,60
2530,498,home,1260,1440,180
2531,499,home,0,390,390
2532,499,leisure,390,435,45
2533,499,work,435,915,480
2534,499,shop,915,960,45
2535,499,home,960,1440,480
2536,500,home,0,390,390
2537,500,work,390,810,420
2538,500,education,810,990,180
2539,500,home,990,1170,180
2540,500,leisure,1170,1260,90
2541,500,home,1260,1440,180
2542,501,home,0,405,405
2543,501,leisure,405,435,30
2544,501,work,435,915,480
2545,501,shop,915,960,45
2546,501,home,960,1440,480
2547,502,home,0,435,435
2548,502,work,435,960,525
2549,502,shop,960,975,15
2550,502,home,975,1440,465
2551,503,home,0,390,390
2552,503,leisure,390,450,60
2553,503,work,450,1005,555
2554,503,education,1005,1080,75
2555,503,home,1080,1440,360
2556,504,home,0,390,390
2557,504,leisure,390,405,15
2558,504,work,405,915,510
2559,504,shop,915,960,45
2560,504,home,960,1440,480
2561,505,home,0,375,375
2562,505,leisure,375,390,15
2563,505,work,390,945,555
2564,505,leisure,945,1005,60
2565,505,home,1005,1440,435
2566,506,home,0,390,390
2567,506,shop,390,405,15
2568,506,work,405,930,525
2569,506,leisure,930,945,15
2570,506,shop,945,960,15
2571,506,home,960,1440,480
2572,507,home,0,390,390
2573,507,shop,390,450,60
2574,507,work,450,975,525
2575,507,leisure,975,1035,60
2576,507,home,1035,1440,405
2577,508,home,0,375,375
2578,508,shop,375,435,60
2579,508,work,435,1005,570
2580,508,education,1005,1080,75
2581,508,home,1080,1440,360
2582,509,home,0,420,420
2583,509,shop,420,465,45
2584,509,work,465,930,465
2585,509,shop,930,960,30
2586,509,home,960,1155,195
2587,509,shop,1155,1170,15
2588,509,home,1170,1440,270
2589,510,home,0,405,405
2590,510,shop,405,435,30
2591,510,work,435,900,465
2592,510,shop,900,960,60
2593,510,home,960,1440,480
2594,511,home,0,405,405
2595,511,work,405,825,420
2596,511,home,825,1065,240
2597,511,education,1065,1080,15
2598,511,home,1080,1440,360
2599,512,home,0,375,375
2600,512,work,375,945,570
2601,512,home,945,1440,495
2602,513,home,0,375,375
2603,513,shop,375,390,15
2604,513,work,390,960,570
2605,513,leisure,960,1020,60
2606,513,home,1020,1440,420
2607,514,home,0,450,450
2608,514,shop,450,480,30
2609,514,work,480,960,480
2610,514,home,960,1440,480
2611,515,home,0,375,375
2612,515,work,375,795,420
2613,515,education,795,1005,210
2614,515,home,1005,1440,435
2615,516,home,0,390,390
2616,516,work,390,975,585
2617,516,leisure,975,1035,60
2618,516,home,1035,1440,405
2619,517,home,0,375,375
2620,517,shop,375,420,45
2621,517,work,420,975,555
2622,517,education,975,1080,105
2623,517,home,1080,1440,360
2624,518,home,0,375,375
2625,518,work,375,975,600
2626,518,education,975,1080,105
2627,518,home,1080,1440,360
2628,519,home,0,390,390
2629,519,work,390,810,420
2630,519,education,810,1005,195
2631,519,home,1005,1440,435
2632,520,home,0,375,375
2633,520,shop,375,405,30
2634,520,work,405,945,540
2635,520,leisure,945,1035,90
2636,520,shop,1035,1050,15
2637,520,home,1050,1440,390
2638,521,home,0,390,390
2639,521,work,390,930,540
2640,521,leisure,930,1020,90
2641,521,shop,1020,1035,15
2642,521,home,1035,1440,405
2643,522,home,0,375,375
2644,522,work,375,825,450
2645,522,education,825,990,165
2646,522,home,990,1440,450
2647,523,home,0,390,390
2648,523,shop,390,450,60
2649,523,work,450,990,540
2650,523,education,990,1080,90
2651,523,home,1080,1440,360
2652,524,home,0,375,375
2653,524,shop,375,390,15
2654,524,education,390,480,90
2655,524,work,480,945,465
2656,524,leisure,945,1005,60
2657,524,home,1005,1440,435
2658,525,home,0,375,375
2659,525,shop,375,435,60
2660,525,work,435,915,480
2661,525,home,915,1215,300
2662,525,leisure,1215,1275,60
2663,525,home,1275,1440,165
2664,526,home,0,375,375
2665,526,shop,375,435,60
2666,526,work,435,1005,570
2667,526,education,1005,1080,75
2668,526,home,1080,1440,360
2669,527,home,0,375,375
2670,527,leisure,375,390,15
2671,527,work,390,810,420
2672,527,education,810,945,135
2673,527,shop,945,960,15
2674,527,home,960,1170,210
2675,527,leisure,1170,1215,45
2676,527,home,1215,1440,225
2677,528,home,0,375,375
2678,528,work,375,975,600
2679,528,education,975,1080,105
2680,528,home,1080,1440,360
2681,529,home,0,405,405
2682,529,work,405,900,495
2683,529,shop,900,960,60
2684,529,home,960,1440,480
2685,530,home,0,375,375
2686,530,shop,375,390,15
2687,530,work,390,885,495
2688,530,shop,885,945,60
2689,530,home,945,1125,180
2690,530,leisure,1125,1185,60
2691,530,home,1185,1440,255
2692,531,home,0,375,375
2693,531,work,375,960,585
2694,531,leisure,960,1020,60
2695,531,home,1020,1440,420
2696,532,home,0,375,375
2697,532,work,375,810,435
2698,532,education,810,990,180
2699,532,shop,990,1005,15
2700,532,home,1005,1440,435
2701,533,home,0,390,390
2702,533,shop,390,450,60
2703,533,work,450,900,450
2704,533,home,900,1080,180
2705,533,leisure,1080,1140,60
2706,533,home,1140,1440,300
2707,534,home,0,405,405
2708,534,shop,405,450,45
2709,534,work,450,975,525
2710,534,home,975,1440,465
2711,535,home,0,375,375
2712,535,work,375,795,420
2713,535,home,795,990,195
2714,535,shop,990,1005,15
2715,535,home,1005,1050,45
2716,535,shop,1050,1065,15
2717,535,home,1065,1440,375
2718,536,home,0,375,375
2719,536,leisure,375,405,30
2720,536,work,405,1005,600
2721,536,education,1005,1080,75
2722,536,home,1080,1440,360
2723,537,home,0,405,405
2724,537,work,405,960,555
2725,537,shop,960,975,15
2726,537,home,975,1440,465
2727,538,home,0,375,375
2728,538,shop,375,435,60
2729,538,education,435,540,105
2730,538,work,540,990,450
2731,538,education,990,1080,90
2732,538,home,1080,1440,360
2733,539,home,0,390,390
2734,539,work,390,975,585
2735,539,education,975,1080,105
2736,539,home,1080,1440,360
2737,540,home,0,375,375
2738,540,leisure,375,390,15
2739,540,work,390,990,600
2740,540,shop,990,1005,15
2741,540,home,1005,1440,435
2742,541,home,0,375,375
2743,541,leisure,375,435,60
2744,541,work,435,990,555
2745,541,shop,990,1005,15
2746,541,home,1005,1440,435
2747,542,home,0,375,375
2748,542,work,375,945,570
2749,542,shop,945,960,15
2750,542,home,960,1140,180
2751,542,leisure,1140,1200,60
2752,542,home,1200,1440,240
2753,543,home,0,390,390
2754,543,work,390,930,540
2755,543,shop,930,960,30
2756,543,home,960,1440,480
2757,544,home,0,375,375
2758,544,work,375,990,615
2759,544,education,990,1080,90
2760,544,home,1080,1440,360
2761,545,home,0,375,375
2762,545,shop,375,435,60
2763,545,work,435,990,555
2764,545,education,990,1080,90
2765,545,home,1080,1440,360
2766,546,home,0,390,390
2767,546,shop,390,405,15
2768,546,work,405,1005,600
2769,546,leisure,1005,1035,30
2770,546,home,1035,1440,405
2771,547,home,0,375,375
2772,547,work,375,960,585
2773,547,leisure,960,1020,60
2774,547,home,1020,1440,420
2775,548,home,0,375,375
2776,548,shop,375,420,45
2777,548,work,420,990,570
2778,548,education,990,1080,90
2779,548,home,1080,1440,360
2780,549,home,0,375,375
2781,549,work,375,810,435
2782,549,education,810,1020,210
2783,549,home,1020,1440,420
2784,550,home,0,390,390
2785,550,shop,390,405,15
2786,550,work,405,1020,615
2787,550,leisure,1020,1095,75
2788,550,home,1095,1440,345
2789,551,home,0,390,390
2790,551,shop,390,450,60
2791,551,leisure,450,510,60
2792,551,work,510,975,465
2793,551,education,975,1080,105
2794,551,home,1080,1440,360
2795,552,home,0,375,375
2796,552,work,375,795,420
2797,552,education,795,915,120
2798,552,leisure,915,1035,120
2799,552,home,1035,1440,405
2800,553,home,0,405,405
2801,553,shop,405,450,45
2802,553,work,450,975,525
2803,553,leisure,975,1050,75
2804,553,home,1050,1440,390
2805,554,home,0,405,405
2806,554,work,405,825,420
2807,554,education,825,1050,225
2808,554,home,1050,1440,390
2809,555,home,0,405,405
2810,555,leisure,405,420,15
2811,555,work,420,930,510
2812,555,leisure,930,990,60
2813,555,home,990,1440,450
2814,556,home,0,390,390
2815,556,shop,390,405,15
2816,556,work,405,1005,600
2817,556,education,1005,1080,75
2818,556,home,1080,1440,360
2819,557,home,0,375,375
2820,557,leisure,375,435,60
2821,557,work,435,1020,585
2822,557,education,1020,1080,60
2823,557,home,1080,1440,360
2824,558,home,0,375,375
2825,558,shop,375,390,15
2826,558,education,390,465,75
2827,558,work,465,945,480
2828,558,leisure,945,1065,120
2829,558,home,1065,1440,375
2830,559,home,0,375,375
2831,559,work,375,810,435
2832,559,education,810,930,120
2833,559,shop,930,960,30
2834,559,home,960,1440,480
2835,560,home,0,390,390
2836,560,shop,390,405,15
2837,560,work,405,990,585
2838,560,education,990,1080,90
2839,560,home,1080,1440,360
2840,561,home,0,390,390
2841,561,shop,390,420,30
2842,561,work,420,900,480
2843,561,shop,900,960,60
2844,561,home,960,1170,210
2845,561,education,1170,1185,15
2846,561,home,1185,1440,255
2847,562,home,0,375,375
2848,562,shop,375,405,30
2849,562,work,405,990,585
2850,562,leisure,990,1095,105
2851,562,home,1095,1440,345
2852,563,home,0,390,390
2853,563,work,390,810,420
2854,563,education,810,930,120
2855,563,shop,930,960,30
2856,563,home,960,1185,225
2857,563,leisure,1185,1275,90
2858,563,home,1275,1440,165
2859,564,home,0,405,405
2860,564,shop,405,465,60
2861,564,work,465,915,450
2862,564,leisure,915,990,75
2863,564,home,990,1440,450
2864,565,home,0,420,420
2865,565,work,420,1005,585
2866,565,education,1005,1080,75
2867,565,home,1080,1440,360
2868,566,home,0,375,375
2869,566,work,375,810,435
2870,566,education,810,990,180
2871,566,home,990,1440,450
2872,567,home,0,375,375
2873,567,work,375,795,420
2874,567,education,795,915,120
2875,567,shop,915,960,45
2876,567,home,960,1440,480
2877,568,home,0,375,375
2878,568,work,375,795,420
2879,568,education,795,975,180
2880,568,home,975,1170,195
2881,568,shop,1170,1185,15
2882,568,home,1185,1440,255
2883,569,home,0,375,375
2884,569,leisure,375,390,15
2885,569,work,390,990,600
2886,569,leisure,990,1065,75
2887,569,home,1065,1440,375
2888,570,home,0,375,375
2889,570,leisure,375,390,15
2890,570,work,390,1005,615
2891,570,education,1005,1080,75
2892,570,home,1080,1440,360
2893,571,home,0,390,390
2894,571,shop,390,420,30
2895,571,work,420,975,555
2896,571,leisure,975,1035,60
2897,571,home,1035,1440,405
2898,572,home,0,405,405
2899,572,work,405,915,510
2900,572,shop,915,960,45
2901,572,home,960,1440,480
2902,573,home,0,390,390
2903,573,leisure,390,405,15
2904,573,work,405,765,360
2905,573,shop,765,825,60
2906,573,work,825,1185,360
2907,573,home,1185,1440,255
2908,574,home,0,405,405
2909,574,shop,405,420,15
2910,574,work,420,825,405
2911,574,education,825,990,165
2912,574,shop,990,1005,15
2913,574,home,1005,1440,435
2914,575,home,0,390,390
2915,575,shop,390,405,15
2916,575,work,405,795,390
2917,575,education,795,915,120
2918,575,shop,915,960,45
2919,575,home,960,1440,480
2920,576,home,0,405,405
2921,576,work,405,960,555
2922,576,shop,960,975,15
2923,576,home,975,1080,105
2924,576,shop,1080,1095,15
2925,576,home,1095,1440,345
2926,577,home,0,390,390
2927,577,work,390,1020,630
2928,577,leisure,1020,1095,75
2929,577,shop,1095,1110,15
2930,577,home,1110,1440,330
2931,578,home,0,390,390
2932,578,work,390,975,585
2933,578,shop,975,990,15
2934,578,home,990,1440,450
2935,579,home,0,390,390
2936,579,shop,390,435,45
2937,579,education,435,510,75
2938,579,work,510,930,420
2939,579,leisure,930,990,60
2940,579,home,990,1440,450
2941,580,home,0,375,375
2942,580,shop,375,420,45
2943,580,work,420,975,555
2944,580,education,975,1080,105
2945,580,home,1080,1440,360
2946,581,home,0,390,390
2947,581,shop,390,435,45
2948,581,work,435,975,540
2949,581,education,975,1080,105
2950,581,home,1080,1440,360
2951,582,home,0,375,375
2952,582,leisure,375,435,60
2953,582,work,435,930,495
2954,582,shop,930,960,30
2955,582,home,960,1440,480
2956,583,home,0,375,375
2957,583,leisure,375,405,30
2958,583,work,405,945,540
2959,583,shop,945,960,15
2960,583,home,960,1440,480
2961,584,home,0,405,405
2962,584,work,405,900,495
2963,584,shop,900,960,60
2964,584,home,960,1155,195
2965,584,education,1155,1170,15
2966,584,home,1170,1440,270
2967,585,home,0,375,375
2968,585,work,375,930,555
2969,585,shop,930,960,30
2970,585,home,960,1440,480
2971,586,home,0,420,420
2972,586,leisure,420,480,60
2973,586,work,480,1020,540
2974,586,education,1020,1080,60
2975,586,home,1080,1440,360
2976,587,home,0,375,375
2977,587,work,375,930,555
2978,587,leisure,930,990,60
2979,587,home,990,1440,450
2980,588,home,0,390,390
2981,588,shop,390,435,45
2982,588,work,435,975,540
2983,588,education,975,1080,105
2984,588,home,1080,1440,360
2985,589,home,0,375,375
2986,589,shop,375,405,30
2987,589,work,405,825,420
2988,589,education,825,945,120
2989,589,leisure,945,1005,60
2990,589,home,1005,1440,435
2991,590,home,0,375,375
2992,590,shop,375,435,60
2993,590,work,435,960,525
2994,590,leisure,960,1035,75
2995,590,home,1035,1440,405
2996,591,home,0,375,375
2997,591,shop,375,420,45
2998,591,work,420,975,555
2999,591,leisure,975,1050,75
3000,591,home,1050,1440,390
3001,592,home,0,375,375
3002,592,shop,375,420,45
3003,592,work,420,960,540
3004,592,leisure,960,1050,90
3005,592,home,1050,1440,390
3006,593,home,0,390,390
3007,593,shop,390,405,15
3008,593,work,405,990,585
3009,593,leisure,990,1080,90
3010,593,home,1080,1440,360
3011,594,home,0,375,375
3012,594,work,375,795,420
3013,594,shop,795,855,60
3014,594,education,855,1050,195
3015,594,home,1050,1440,390
3016,595,home,0,390,390
3017,595,shop,390,420,30
3018,595,work,420,975,555
3019,595,leisure,975,1035,60
3020,595,home,1035,1440,405
3021,596,home,0,435,435
3022,596,work,435,915,480
3023,596,shop,915,960,45
3024,596,home,960,1110,150
3025,596,shop,1110,1125,15
3026,596,home,1125,1440,315
3027,597,home,0,390,390
3028,597,leisure,390,405,15
3029,597,work,405,795,390
3030,597,shop,795,945,150
3031,597,home,945,1440,495
3032,598,home,0,420,420
3033,598,shop,420,465,45
3034,598,work,465,930,465
3035,598,leisure,930,990,60
3036,598,home,990,1440,450
3037,599,home,0,375,375
3038,599,shop,375,405,30
3039,599,work,405,960,555
3040,599,home,960,1440,480
3041,600,home,0,375,375
3042,600,shop,375,390,15
3043,600,leisure,390,420,30
3044,600,work,420,990,570
3045,600,education,990,1080,90
3046,600,shop,1080,1095,15
3047,600,home,1095,1440,345
3048,601,home,0,390,390
3049,601,shop,390,435,45
3050,601,work,435,945,510
3051,601,leisure,945,1020,75
3052,601,home,1020,1440,420
3053,602,home,0,375,375
3054,602,shop,375,420,45
3055,602,leisure,420,480,60
3056,602,work,480,1005,525
3057,602,education,1005,1080,75
3058,602,home,1080,1440,360
3059,603,home,0,390,390
3060,603,work,390,825,435
